datetime,controlled_load,service_point_id,suffix,interval_read
2023-09-11 05:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.014
2023-09-11 05:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.019
2023-09-11 05:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 05:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.02
2023-09-11 05:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 05:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 05:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.023
2023-09-11 06:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 06:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.014
2023-09-11 06:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.002
2023-09-11 06:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 06:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.004
2023-09-11 06:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.008
2023-09-11 06:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 06:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.011
2023-09-11 06:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 06:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.016
2023-09-11 06:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 06:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.024
2023-09-11 06:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.025
2023-09-11 06:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.01
2023-09-11 06:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.103
2023-09-11 06:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.001
2023-09-11 06:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.003
2023-09-11 06:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.035
2023-09-11 06:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.069
2023-09-11 06:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 06:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.111
2023-09-11 06:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 06:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.159
2023-09-11 06:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.071
