datetime,controlled_load,service_point_id,suffix,interval_read
2023-10-01 07:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 07:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 07:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 07:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 07:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 07:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 07:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 07:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 08:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 09:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 10:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 11:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
